"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.model1","Input.model2","Input.model1topicnum","Input.model1word1","Input.model1word2","Input.model1word3","Input.model1word4","Input.model1word5","Input.model1word6","Input.model1word7","Input.model1word8","Input.model1word9","Input.model1word10","Input.model1label","Input.model2topicnum","Input.model2word1","Input.model2word2","Input.model2word3","Input.model2word4","Input.model2word5","Input.model2word6","Input.model2word7","Input.model2word8","Input.model2word9","Input.model2word10","Input.model2label","Answer.comment","Answer.example","Answer.model","Approve","Reject"
"21GEPLSP75KL1FKOAY1HYEQVJFIYS3","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:38 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:38 GMT 2012","","","2RHCGJ2D21O3BELM7TGP0I2KZ7I6C3","A2XUVD3L2LF0N7","Approved","Sun Jun 17 00:47:22 GMT 2012","Sun Jun 17 00:47:26 GMT 2012","Sat Jun 23 17:47:26 PDT 2012","Sat Jun 16 19:58:30 PDT 2012","","","4","100% (110/110)","0% (0/0)","0% (0/0)","LAU_ET_AL","EDA","28","fed","federal","reserve","reserves","week","york","economists","pct","funds","dlrs","Subprime mortgage crisis solutions debate","192313","from","s","growth","economy","brazil","coffee","were","had","inflation","debt","Economic history of Brazil","","1000","2"
"21KJE1M7PKK900KBV91C84LZXDZYRF","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:37 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:37 GMT 2012","","","24DRGNTBJ3MMS6TKWHE6AKHBAF6V92","A3H62DTZG4HV31","Approved","Sun Jun 17 00:56:30 GMT 2012","Sun Jun 17 00:56:38 GMT 2012","Sat Jun 23 17:56:38 PDT 2012","Sat Jun 16 19:58:25 PDT 2012","","","8","100% (76/76)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","45425","oil","bp","from","spill","were","had","said","well","have","gulf","Deepwater Horizon oil spill","16","cocoa","stock","buffer","delegates","international","council","rubber","pact","agreement","icco","Technological and industrial history of 20th-century Canada","","1000","1"
"21KJE1M7PKK900KBV91C84LZXDZYRF","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:37 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:37 GMT 2012","","","25OAVKI62NJQHAV76J0QP6BKM5OSKO","A2XUVD3L2LF0N7","Approved","Sun Jun 17 00:51:18 GMT 2012","Sun Jun 17 00:51:29 GMT 2012","Sat Jun 23 17:51:29 PDT 2012","Sat Jun 16 19:58:25 PDT 2012","","","11","100% (110/110)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","45425","oil","bp","from","spill","were","had","said","well","have","gulf","Deepwater Horizon oil spill","16","cocoa","stock","buffer","delegates","international","council","rubber","pact","agreement","icco","Technological and industrial history of 20th-century Canada","","1000","2"
"21KJE1M7PKK900KBV91C84LZXDZYRF","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:37 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:37 GMT 2012","","","2RAT3HVWAVKILBBOXCS7AZ99RAZNF5","A2V3P1XE33NYC3","Approved","Sun Jun 17 00:55:39 GMT 2012","Sun Jun 17 00:55:49 GMT 2012","Sat Jun 23 17:55:49 PDT 2012","Sat Jun 16 19:58:25 PDT 2012","","","10","100% (36/36)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","45425","oil","bp","from","spill","were","had","said","well","have","gulf","Deepwater Horizon oil spill","16","cocoa","stock","buffer","delegates","international","council","rubber","pact","agreement","icco","Technological and industrial history of 20th-century Canada","","1000","1"
"22ESBRI8IUB2D3XDQRJTTB3L03PG4G","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:41 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:41 GMT 2012","","","2DN0FK0COK2JTAACWUB9TRW6PS3QJY","A1D1G3EE6AFY4I","Approved","Sun Jun 17 00:58:43 GMT 2012","Sun Jun 17 00:59:32 GMT 2012","Sat Jun 23 17:59:32 PDT 2012","Sat Jun 16 19:58:49 PDT 2012","","","49","100% (5/5)","0% (0/0)","0% (0/0)","LAU_ET_AL","EDA","67","union","port","workers","spokesman","reuter","strike","mine","shipping","cargo","today","History of the United States Merchant Marine","129647","quarter","recession","economy","gdp","growth","after","first","canada","its","economic","Timeline of the late-2000s global recession","","1001","2"
"22ESBRI8IUB2D3XDQRJTTB3L03PG4G","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:41 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:41 GMT 2012","","","2IQ1THV8ER9YN2BPPWQSU5KFILW2PX","A2XUVD3L2LF0N7","Approved","Sun Jun 17 00:47:07 GMT 2012","Sun Jun 17 00:47:14 GMT 2012","Sat Jun 23 17:47:14 PDT 2012","Sat Jun 16 19:58:49 PDT 2012","","","7","100% (110/110)","0% (0/0)","0% (0/0)","LAU_ET_AL","EDA","67","union","port","workers","spokesman","reuter","strike","mine","shipping","cargo","today","History of the United States Merchant Marine","129647","quarter","recession","economy","gdp","growth","after","first","canada","its","economic","Timeline of the late-2000s global recession","","1001","1"
"22ESBRI8IUB2D3XDQRJTTB3L03PG4G","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:41 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:41 GMT 2012","","","2MHWZ9RNDWIOAAGCZXUD1GU14R6TEU","A2P37651146LL5","Approved","Sun Jun 17 01:01:26 GMT 2012","Sun Jun 17 01:01:52 GMT 2012","Sat Jun 23 18:01:52 PDT 2012","Sat Jun 16 19:58:49 PDT 2012","","","26","100% (16/16)","0% (0/0)","0% (0/0)","LAU_ET_AL","EDA","67","union","port","workers","spokesman","reuter","strike","mine","shipping","cargo","today","History of the United States Merchant Marine","129647","quarter","recession","economy","gdp","growth","after","first","canada","its","economic","Timeline of the late-2000s global recession","","","1"
"23B6YTWX4H3HHYZ9KJ0GQ6IJRZK3YH","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:42 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:42 GMT 2012","","","20W5UUKQOYGNX5PSZIFG8107TO9FXH","A2XUVD3L2LF0N7","Approved","Sun Jun 17 00:53:25 GMT 2012","Sun Jun 17 00:53:36 GMT 2012","Sat Jun 23 17:53:36 PDT 2012","Sat Jun 16 19:59:02 PDT 2012","","","11","100% (110/110)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","149274","gold","g","t","were","exploration","orex","citation","grade","property","richardson","Orex Exploration","97","loss","profit","cts","net","shr","revs","qtr","reuter","march","year","Canada–Mali relations","","1000","2"
"23B6YTWX4H3HHYZ9KJ0GQ6IJRZK3YH","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:42 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:42 GMT 2012","","","25I8H88MQU6LKXZ0JSSR5X4AJC8TAZ","A2V3P1XE33NYC3","Approved","Sun Jun 17 00:59:34 GMT 2012","Sun Jun 17 00:59:44 GMT 2012","Sat Jun 23 17:59:44 PDT 2012","Sat Jun 16 19:59:02 PDT 2012","","","10","100% (36/36)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","149274","gold","g","t","were","exploration","orex","citation","grade","property","richardson","Orex Exploration","97","loss","profit","cts","net","shr","revs","qtr","reuter","march","year","Canada–Mali relations","","1000","1"
"23B6YTWX4H3HHYZ9KJ0GQ6IJRZK3YH","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:42 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:42 GMT 2012","","","2TS11K274J79ZZKB8IE4EUXFD6YDFE","A3H62DTZG4HV31","Approved","Sun Jun 17 00:59:18 GMT 2012","Sun Jun 17 00:59:25 GMT 2012","Sat Jun 23 17:59:25 PDT 2012","Sat Jun 16 19:59:02 PDT 2012","","","7","100% (76/76)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","149274","gold","g","t","were","exploration","orex","citation","grade","property","richardson","Orex Exploration","97","loss","profit","cts","net","shr","revs","qtr","reuter","march","year","Canada–Mali relations","","1000","1"
"244HGYQ4J3NAQFZKTP6O6YIT1HXOBH","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:42 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:42 GMT 2012","","","27MLRGNTBJ3M1MLAMZYNE2KHC2G8U2","A19OCN9KO1NWNL","Approved","Sun Jun 17 00:58:49 GMT 2012","Sun Jun 17 00:59:12 GMT 2012","Sat Jun 23 17:59:12 PDT 2012","Sat Jun 16 19:59:01 PDT 2012","","","23","100% (22/22)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","23785","dd","data","job","set","from","sysut","program","sysin","output","pds","IBM mainframe utility programs","96","chicago","fla","cattle","reuter","st","illinois","video","april","river","louis","Timeline of Class I railroads (1930–1976)","","","1"
"244HGYQ4J3NAQFZKTP6O6YIT1HXOBH","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:42 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:42 GMT 2012","","","2FMFJ51Y7QEOEOMVZB3S1MOFYK7BEN","A2P37651146LL5","Approved","Sun Jun 17 01:00:44 GMT 2012","Sun Jun 17 01:00:57 GMT 2012","Sat Jun 23 18:00:57 PDT 2012","Sat Jun 16 19:59:01 PDT 2012","","","13","100% (16/16)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","23785","dd","data","job","set","from","sysut","program","sysin","output","pds","IBM mainframe utility programs","96","chicago","fla","cattle","reuter","st","illinois","video","april","river","louis","Timeline of Class I railroads (1930–1976)","","","1"
"244HGYQ4J3NAQFZKTP6O6YIT1HXOBH","282Y8TNKIMZS1E8KO2TOU0PGVG8XAS","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Jun 17 00:45:42 GMT 2012","3","","3600","604800","Sun Jun 24 00:45:42 GMT 2012","","","2OWBLYHVI44O7B8Q1I4NMZSBBIZ2WS","A2XUVD3L2LF0N7","Approved","Sun Jun 17 00:49:19 GMT 2012","Sun Jun 17 00:49:28 GMT 2012","Sat Jun 23 17:49:28 PDT 2012","Sat Jun 16 19:59:01 PDT 2012","","","9","100% (110/110)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","23785","dd","data","job","set","from","sysut","program","sysin","output","pds","IBM mainframe utility programs","96","chicago","fla","cattle","reuter","st","illinois","video","april","river","louis","Timeline of Class I railroads (1930–1976)","","1000","1"
