"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.docFilename","Input.docText","Input.topicCount1","Input.run1","Input.topicCount2","Input.run2","Input.label1","Input.wplink1","Input.label2","Input.wplink2","Answer.comment","Answer.result","Approve","Reject"
"2O8EOZFYQS1C72ATM7ID04IC26XILX","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2PVQ0JG5TYMNR5MGBJ690SSH2IRGK5","A997OZ3H2B3Q2","Approved","Thu Aug 30 18:30:16 GMT 2012","Thu Aug 30 18:30:30 GMT 2012","Thu Sep 06 18:30:30 GMT 2012","2012/09/06 18:34:18 +0000","","","14","100% (93/93)","100% (93/93)","0% (0/0)","Andrew_Jackson_8:29.txt","This is the process by which specie is banished by the paper of the banks. Their vaults are soon exhausted to pay for foreign commodities. The next step is a stoppage of specie payment -- a total degradation of paper as a currency -- unusual depression of prices, the ruin of debtors, and the accumulation of property in the hands of creditors and cautious capitalists.<br/><br/>It was in view of these evils, together with the dangerous power wielded by the Bank of the United States and its repugnance to our Constitution, that I was induced to exert the power conferred upon me by the American people to prevent the continuance of that institution. But although various dangers to our republican institutions have been obviated by the failure of that bank to extort from the Government a renewal of its charter, it is obvious that little has been accomplished except a salutary change of public opinion toward restoring to the country the sound currency provided for in the Constitution.<br/><br/>","50","4","10","2","Currency","http://en.wikipedia.org/wiki/Currency","Tariff","http://en.wikipedia.org/wiki/Tariff","","1"
"2O8EOZFYQS1C72ATM7ID04IC26XILX","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2Y9OVR14IXKOHUX7OO3WI6X335198N","A33GBAC29A0MS5","Approved","Thu Aug 30 18:19:36 GMT 2012","Thu Aug 30 18:20:01 GMT 2012","Thu Sep 06 18:20:01 GMT 2012","2012/09/06 18:24:19 +0000","","","25","100% (84/84)","100% (84/84)","0% (0/0)","Andrew_Jackson_8:29.txt","This is the process by which specie is banished by the paper of the banks. Their vaults are soon exhausted to pay for foreign commodities. The next step is a stoppage of specie payment -- a total degradation of paper as a currency -- unusual depression of prices, the ruin of debtors, and the accumulation of property in the hands of creditors and cautious capitalists.<br/><br/>It was in view of these evils, together with the dangerous power wielded by the Bank of the United States and its repugnance to our Constitution, that I was induced to exert the power conferred upon me by the American people to prevent the continuance of that institution. But although various dangers to our republican institutions have been obviated by the failure of that bank to extort from the Government a renewal of its charter, it is obvious that little has been accomplished except a salutary change of public opinion toward restoring to the country the sound currency provided for in the Constitution.<br/><br/>","50","4","10","2","Currency","http://en.wikipedia.org/wiki/Currency","Tariff","http://en.wikipedia.org/wiki/Tariff","","1"
"2P09NZW6HEZ63NSV3HK8E9GUNUZYOZ","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2CQU98JHSTLBIUOKIT0IWBJEO88EQI","A30SN6C7YX0OIP","Approved","Thu Aug 30 19:47:06 GMT 2012","Thu Aug 30 19:47:13 GMT 2012","Thu Sep 06 19:47:13 GMT 2012","2012/09/06 19:49:20 +0000","","","7","100% (173/173)","100% (173/173)","0% (0/0)","John_F._Kennedy_2:54.txt","But the greatest challenge of all is posed by the growth of the European Common Market. Assuming the accession of the United Kingdom, there will arise across the Atlantic a trading partner behind a single external tariff similar to ours with an economy which nearly equals our own. Will we in this country adapt our thinking to these new prospects and patterns--or will we wait until events have passed us by?<br/><br/>This is the year to decide. The Reciprocal Trade Act is expiring. We need a new law--a wholly new approach--a bold new instrument of American trade policy. Our decision could well affect the unity of the West, the course of the Cold War, and the economic growth of our Nation for a generation to come.<br/><br/>","50","2","10","0","Nations","http://en.wikipedia.org/wiki/Nations","Iroquois","http://en.wikipedia.org/wiki/Iroquois","NO","2"
"2P09NZW6HEZ63NSV3HK8E9GUNUZYOZ","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2MOA6X3YOCCFFLDAR7GTQNII2GLQPS","A31ALYJKPKD09W","Approved","Fri Aug 31 00:30:33 GMT 2012","Fri Aug 31 00:30:49 GMT 2012","Fri Sep 07 00:30:49 GMT 2012","2012/09/07 00:34:12 +0000","","","16","100% (294/295)","100% (62/62)","0% (0/0)","John_F._Kennedy_2:54.txt","But the greatest challenge of all is posed by the growth of the European Common Market. Assuming the accession of the United Kingdom, there will arise across the Atlantic a trading partner behind a single external tariff similar to ours with an economy which nearly equals our own. Will we in this country adapt our thinking to these new prospects and patterns--or will we wait until events have passed us by?<br/><br/>This is the year to decide. The Reciprocal Trade Act is expiring. We need a new law--a wholly new approach--a bold new instrument of American trade policy. Our decision could well affect the unity of the West, the course of the Cold War, and the economic growth of our Nation for a generation to come.<br/><br/>","50","2","10","0","Nations","http://en.wikipedia.org/wiki/Nations","Iroquois","http://en.wikipedia.org/wiki/Iroquois","","1"
"2P09NZW6HEZ63NSV3HK8E9GUNUZYOZ","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2ZYAUC26DG67SAL82A6K8COK7055C0","A33GBAC29A0MS5","Approved","Thu Aug 30 18:39:36 GMT 2012","Thu Aug 30 18:39:46 GMT 2012","Thu Sep 06 18:39:46 GMT 2012","2012/09/06 18:44:15 +0000","","","10","100% (84/84)","100% (84/84)","0% (0/0)","John_F._Kennedy_2:54.txt","But the greatest challenge of all is posed by the growth of the European Common Market. Assuming the accession of the United Kingdom, there will arise across the Atlantic a trading partner behind a single external tariff similar to ours with an economy which nearly equals our own. Will we in this country adapt our thinking to these new prospects and patterns--or will we wait until events have passed us by?<br/><br/>This is the year to decide. The Reciprocal Trade Act is expiring. We need a new law--a wholly new approach--a bold new instrument of American trade policy. Our decision could well affect the unity of the West, the course of the Cold War, and the economic growth of our Nation for a generation to come.<br/><br/>","50","2","10","0","Nations","http://en.wikipedia.org/wiki/Nations","Iroquois","http://en.wikipedia.org/wiki/Iroquois","","1"
"2DNXH0JPPSI2Z72US2G7DKLM7OHNHA","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2BG3W5XH0JPP7RQP5OGL0P75P2KEKU","A3NSQ31TWXF8Z6","Approved","Thu Aug 30 21:00:57 GMT 2012","Thu Aug 30 21:01:13 GMT 2012","Thu Sep 06 21:01:13 GMT 2012","2012/09/06 21:04:14 +0000","","","16","100% (72/72)","100% (14/14)","0% (0/0)","Bill_Clinton_6:53.txt","Next, we must help parents protect their children from the gravest health threat that they face -- an epidemic of teen smoking, spread by multimillion dollar marketing campaigns.<br/><br/>I challenge Congress -- let's pass bipartisan, comprehensive legislation that will improve public health, protect our tobacco farmers and change the way tobacco companies do business forever. Let's do what it takes to bring teen smoking down.<br/><br/>","10","2","50","3","Unemployment benefits","http://en.wikipedia.org/wiki/Unemployment_benefits","Jackie Evancho","http://en.wikipedia.org/wiki/Jackie_Evancho","","1"
"2DNXH0JPPSI2Z72US2G7DKLM7OHNHA","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2LJI8IUB2YU9NS5X0V23T0FBOQF7J1","AE4OWTLXURMKP","Approved","Thu Aug 30 20:44:52 GMT 2012","Thu Aug 30 20:45:18 GMT 2012","Thu Sep 06 20:45:18 GMT 2012","2012/09/06 20:49:15 +0000","","","26","100% (2/2)","100% (2/2)","0% (0/0)","Bill_Clinton_6:53.txt","Next, we must help parents protect their children from the gravest health threat that they face -- an epidemic of teen smoking, spread by multimillion dollar marketing campaigns.<br/><br/>I challenge Congress -- let's pass bipartisan, comprehensive legislation that will improve public health, protect our tobacco farmers and change the way tobacco companies do business forever. Let's do what it takes to bring teen smoking down.<br/><br/>","10","2","50","3","Unemployment benefits","http://en.wikipedia.org/wiki/Unemployment_benefits","Jackie Evancho","http://en.wikipedia.org/wiki/Jackie_Evancho","","1"
"2DNXH0JPPSI2Z72US2G7DKLM7OHNHA","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2QFTBJ3MMDX5UYVSDCBHJ9MD25BCYP","A30SN6C7YX0OIP","Approved","Thu Aug 30 19:34:29 GMT 2012","Thu Aug 30 19:34:35 GMT 2012","Thu Sep 06 19:34:35 GMT 2012","2012/09/06 19:39:14 +0000","","","6","100% (173/173)","100% (173/173)","0% (0/0)","Bill_Clinton_6:53.txt","Next, we must help parents protect their children from the gravest health threat that they face -- an epidemic of teen smoking, spread by multimillion dollar marketing campaigns.<br/><br/>I challenge Congress -- let's pass bipartisan, comprehensive legislation that will improve public health, protect our tobacco farmers and change the way tobacco companies do business forever. Let's do what it takes to bring teen smoking down.<br/><br/>","10","2","50","3","Unemployment benefits","http://en.wikipedia.org/wiki/Unemployment_benefits","Jackie Evancho","http://en.wikipedia.org/wiki/Jackie_Evancho","NO","2"
"2DKDIPDOBDDPNY71R44DGXMB4I2B08","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","254NHMVHVKCJFAPP9HVJF9KQ1NS350","A33GBAC29A0MS5","Approved","Thu Aug 30 18:44:37 GMT 2012","Thu Aug 30 18:44:58 GMT 2012","Thu Sep 06 18:44:58 GMT 2012","2012/09/06 18:49:18 +0000","","","21","100% (84/84)","100% (84/84)","0% (0/0)","Harry_S._Truman_6:40.txt","Seventh, housing and training of defense workers and the full use of all our manpower resources.<br/><br/>Eighth, means for increasing the supply of doctors, nurses, and other trained medical personnel critically needed for the defense effort.<br/><br/>","50","1","200","3","Care","http://en.wikipedia.org/wiki/Care","Kirtland Air Force Base","http://en.wikipedia.org/wiki/Kirtland_Air_Force_Base","","2"
"2DKDIPDOBDDPNY71R44DGXMB4I2B08","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:16 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:16 GMT 2012","","","2FMUKQOYGNIWGWGDVQR187SVLRKHZU","A30SN6C7YX0OIP","Approved","Thu Aug 30 19:31:06 GMT 2012","Thu Aug 30 19:31:16 GMT 2012","Thu Sep 06 19:31:16 GMT 2012","2012/09/06 19:34:17 +0000","","","10","100% (173/173)","100% (173/173)","0% (0/0)","Harry_S._Truman_6:40.txt","Seventh, housing and training of defense workers and the full use of all our manpower resources.<br/><br/>Eighth, means for increasing the supply of doctors, nurses, and other trained medical personnel critically needed for the defense effort.<br/><br/>","50","1","200","3","Care","http://en.wikipedia.org/wiki/Care","Kirtland Air Force Base","http://en.wikipedia.org/wiki/Kirtland_Air_Force_Base","NO","1"
