"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.model1","Input.model1topicNum","Input.model1label","Input.model2","Input.model2topicNum","Input.model2label","Input.model1word1","Input.model1word2","Input.model1word3","Input.model1word4","Input.model1word5","Input.model1word6","Input.model1word7","Input.model1word8","Input.model1word9","Input.model1word10","Input.model2word1","Input.model2word2","Input.model2word3","Input.model2word4","Input.model2word5","Input.model2word6","Input.model2word7","Input.model2word8","Input.model2word9","Input.model2word10","Answer.comment","Answer.model","Approve","Reject"
"2JP4J79KQW61NWSB176CL45XH8RIK1","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","2A4OK2JE1M7PZTXQY6XO7AC0GBROVD","A2EKPA2DR5VSA8","Submitted","Fri Dec 07 04:34:31 GMT 2012","Fri Dec 07 04:35:28 GMT 2012","Thu Dec 13 20:35:28 PST 2012","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","EDA","2956289","2008–09 in Italian football","LAU_ET_AL","63","Constitution","killed","italy","accident","car","football","italian","pro","september","attack","august","states","constitution","state","people","power","union","congress","united","government","representatives","","2"
"2JP4J79KQW61NWSB176CL45XH8RIK1","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","2X9MVHVKCJ01GTQCBTY9SQW6DYI570","A3CJ3U84B1VDOU","Submitted","Fri Dec 07 05:17:02 GMT 2012","Fri Dec 07 05:17:17 GMT 2012","Thu Dec 13 21:17:17 PST 2012","","","","15","100% (7/7)","100% (7/7)","0% (0/0)","EDA","2956289","2008–09 in Italian football","LAU_ET_AL","63","Constitution","killed","italy","accident","car","football","italian","pro","september","attack","august","states","constitution","state","people","power","union","congress","united","government","representatives","","2"
"27M5UUKQOYGNX5PSZIFG8107XPEXFE","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","297YQS1CSTMOU6FIZE9C9EYDZNGMPG","A2YWY1IX4OP0PK","Submitted","Fri Dec 07 06:13:29 GMT 2012","Fri Dec 07 06:13:42 GMT 2012","Thu Dec 13 22:13:42 PST 2012","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","EDA","3555682","Gold & Wood","LAU_ET_AL","21","Tianjin","gold","wood","article","awards","brand","end","high","past","back","buffalo","states","trade","canal","vessels","commerce","great","united","pacific","american","river","","2"
"27M5UUKQOYGNX5PSZIFG8107XPEXFE","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","2AJYNJ92NJKMFEZRQ3LH6W2G5F67CC","AS809NPDW8VZ0","Submitted","Fri Dec 07 06:17:58 GMT 2012","Fri Dec 07 06:18:14 GMT 2012","Thu Dec 13 22:18:14 PST 2012","","","","16","100% (69/69)","0% (0/0)","0% (0/0)","EDA","3555682","Gold & Wood","LAU_ET_AL","21","Tianjin","gold","wood","article","awards","brand","end","high","past","back","buffalo","states","trade","canal","vessels","commerce","great","united","pacific","american","river","","1"
"27M5UUKQOYGNX5PSZIFG8107XPEXFE","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","2T9STLB3L0FBYI6TIT5JZEVEHHMVJ6","A122JE350RXCLB","Submitted","Fri Dec 07 06:18:34 GMT 2012","Fri Dec 07 06:23:55 GMT 2012","Thu Dec 13 22:23:55 PST 2012","","","","321","100% (12/12)","100% (7/7)","0% (0/0)","EDA","3555682","Gold & Wood","LAU_ET_AL","21","Tianjin","gold","wood","article","awards","brand","end","high","past","back","buffalo","states","trade","canal","vessels","commerce","great","united","pacific","american","river","","1"
"2JME6AUBXHWSWG3QGJMB7WDRQR42Y6","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","20O618N46UXFRMSA4M5TVDSN5ACPR4","A2YWY1IX4OP0PK","Submitted","Fri Dec 07 05:16:27 GMT 2012","Fri Dec 07 05:17:14 GMT 2012","Thu Dec 13 21:17:14 PST 2012","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","21","Tianjin","EDA","2583601","Southern Hills, Roanoke, Virginia","states","trade","canal","vessels","commerce","great","united","pacific","american","river","cite","city","county","south","web","boundary","commercial","concurrent","development","division","","2"
"2JME6AUBXHWSWG3QGJMB7WDRQR42Y6","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","2L2T2D5NQYN5UCE5QQWT6MNC8O795H","AS809NPDW8VZ0","Submitted","Fri Dec 07 05:50:53 GMT 2012","Fri Dec 07 05:51:06 GMT 2012","Thu Dec 13 21:51:06 PST 2012","","","","13","100% (69/69)","0% (0/0)","0% (0/0)","LAU_ET_AL","21","Tianjin","EDA","2583601","Southern Hills, Roanoke, Virginia","states","trade","canal","vessels","commerce","great","united","pacific","american","river","cite","city","county","south","web","boundary","commercial","concurrent","development","division","","2"
"2JME6AUBXHWSWG3QGJMB7WDRQR42Y6","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:48 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:48 GMT 2012","","","2XBKM05BMJTUW7K7N3G9ZA7SHMIJEN","A2JBJFPFG38X9C","Submitted","Fri Dec 07 05:45:45 GMT 2012","Fri Dec 07 05:48:57 GMT 2012","Thu Dec 13 21:48:57 PST 2012","","","","192","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","21","Tianjin","EDA","2583601","Southern Hills, Roanoke, Virginia","states","trade","canal","vessels","commerce","great","united","pacific","american","river","cite","city","county","south","web","boundary","commercial","concurrent","development","division","","2"
"2CIFK0COK2JEGVVURU0LZW6O44AKR7","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2C8MMEGOOGQSRVUNHKTSMIUU6QUCC7","AHH34KPTA2LSS","Submitted","Fri Dec 07 05:17:52 GMT 2012","Fri Dec 07 05:18:10 GMT 2012","Thu Dec 13 21:18:10 PST 2012","","","","18","100% (3/3)","0% (0/0)","0% (0/0)","LAU_ET_AL","80","Courts","EDA","3799691","Gary Jones (Oklahoma politician)","law","court","laws","courts","cases","states","united","justice","crime","citizens","years","jones","oklahoma","state","auditor","certified","held","inspector","politician","republican","","2"
"2CIFK0COK2JEGVVURU0LZW6O44AKR7","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2JKKMT6YTWX4WC57WLVDH9GII8GV0Z","AS809NPDW8VZ0","Submitted","Fri Dec 07 06:12:01 GMT 2012","Fri Dec 07 06:12:23 GMT 2012","Thu Dec 13 22:12:23 PST 2012","","","","22","100% (69/69)","0% (0/0)","0% (0/0)","LAU_ET_AL","80","Courts","EDA","3799691","Gary Jones (Oklahoma politician)","law","court","laws","courts","cases","states","united","justice","crime","citizens","years","jones","oklahoma","state","auditor","certified","held","inspector","politician","republican","","2"
"2CIFK0COK2JEGVVURU0LZW6O44AKR7","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2RNWAVKI62NJ5BPC9909YH6BWB6JRY","A2ELUC3YKQAJ92","Submitted","Fri Dec 07 05:12:30 GMT 2012","Fri Dec 07 05:12:52 GMT 2012","Thu Dec 13 21:12:52 PST 2012","","","","22","100% (4/4)","100% (3/3)","0% (0/0)","LAU_ET_AL","80","Courts","EDA","3799691","Gary Jones (Oklahoma politician)","law","court","laws","courts","cases","states","united","justice","crime","citizens","years","jones","oklahoma","state","auditor","certified","held","inspector","politician","republican","","1"
"207PSI2KYEPL7YVARVD64J3OFBOSM8","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2DC4F0OHOVR1JRLPVCC9AHEC80334Q","AS809NPDW8VZ0","Submitted","Fri Dec 07 05:59:50 GMT 2012","Fri Dec 07 06:00:15 GMT 2012","Thu Dec 13 22:00:15 PST 2012","","","","25","100% (69/69)","0% (0/0)","0% (0/0)","EDA","376929","George Douglas Robb","RANDOM","1600582","Craobh Haven","medical","auckland","university","chapter","douglas","school","surgeon","writer","zealand","association","enfant","le","melt","single","released","double","track","accentuated","adaptation","allude","","1"
"207PSI2KYEPL7YVARVD64J3OFBOSM8","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2L5DP8PJWKUDSHLRIDH3HZ0BIKO7IC","A7YBNPEFKN436","Submitted","Fri Dec 07 05:36:05 GMT 2012","Fri Dec 07 05:36:10 GMT 2012","Thu Dec 13 21:36:10 PST 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","EDA","376929","George Douglas Robb","RANDOM","1600582","Craobh Haven","medical","auckland","university","chapter","douglas","school","surgeon","writer","zealand","association","enfant","le","melt","single","released","double","track","accentuated","adaptation","allude","","1"
"207PSI2KYEPL7YVARVD64J3OFBOSM8","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2XIY2RCJK63ZANRMYABUQAQ9VBXV6V","A2YWY1IX4OP0PK","Submitted","Fri Dec 07 04:40:17 GMT 2012","Fri Dec 07 04:41:02 GMT 2012","Thu Dec 13 20:41:02 PST 2012","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","EDA","376929","George Douglas Robb","RANDOM","1600582","Craobh Haven","medical","auckland","university","chapter","douglas","school","surgeon","writer","zealand","association","enfant","le","melt","single","released","double","track","accentuated","adaptation","allude","","1"
"217EIB9BAWLS16DVC5OUL3MTWL82ZX","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","21ALKH1Q6SVQNQWDT0L6T5OB72F1KM","AS809NPDW8VZ0","Submitted","Fri Dec 07 06:11:33 GMT 2012","Fri Dec 07 06:12:00 GMT 2012","Thu Dec 13 22:12:00 PST 2012","","","","27","100% (69/69)","0% (0/0)","0% (0/0)","LAU_ET_AL","75","Michele Bachmann","RANDOM","2977525","Naklik","congress","attention","made","subject","act","report","consideration","legislation","session","present","hoover","investment","boston","legal","office","school","management","regulatory","securities","acquired","","1"
"217EIB9BAWLS16DVC5OUL3MTWL82ZX","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","244F806UFBNF744ZSPU9DSW6Z6YF1Y","A1TC5SGERH01OT","Submitted","Fri Dec 07 06:17:21 GMT 2012","Fri Dec 07 06:17:52 GMT 2012","Thu Dec 13 22:17:52 PST 2012","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","75","Michele Bachmann","RANDOM","2977525","Naklik","congress","attention","made","subject","act","report","consideration","legislation","session","present","hoover","investment","boston","legal","office","school","management","regulatory","securities","acquired","","1"
"217EIB9BAWLS16DVC5OUL3MTWL82ZX","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2Z46SK9RJ85OERNJOW1AXMOO2VC5TF","A2YWY1IX4OP0PK","Submitted","Fri Dec 07 06:19:19 GMT 2012","Fri Dec 07 06:19:41 GMT 2012","Thu Dec 13 22:19:41 PST 2012","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","75","Michele Bachmann","RANDOM","2977525","Naklik","congress","attention","made","subject","act","report","consideration","legislation","session","present","hoover","investment","boston","legal","office","school","management","regulatory","securities","acquired","","2"
"2QFBNVP3TVOKK33OCBP7YEOZKSP30H","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2C55NQYN5F3QFS4A08DNKWYBGZCC84","AS809NPDW8VZ0","Submitted","Fri Dec 07 06:13:09 GMT 2012","Fri Dec 07 06:13:33 GMT 2012","Thu Dec 13 22:13:33 PST 2012","","","","24","100% (69/69)","0% (0/0)","0% (0/0)","EDA","4256556","Robert D. San Souci","LAU_ET_AL","58","Americanization of Native Americans","illustrated","books","san","book","daniel","short","tale","story","thirty","american","lands","indian","states","land","indians","public","tribes","territory","made","acres","","2"
"2QFBNVP3TVOKK33OCBP7YEOZKSP30H","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Dec 07 04:02:49 GMT 2012","3","BatchId:984068;","3600","604800","Fri Dec 14 04:02:49 GMT 2012","","","2K49KSSZVXX25DTZ1UHO6GNI8RJM4O","A3CJ3U84B1VDOU","Submitted","Fri Dec 07 05:44:34 GMT 2012","Fri Dec 07 05:44:48 GMT 2012","Thu Dec 13 21:44:48 PST 2012","","","","14","100% (7/7)","100% (7/7)","0% (0/0)","EDA","4256556","Robert D. San Souci","LAU_ET_AL","58","Americanization of Native Americans","illustrated","books","san","book","daniel","short","tale","story","thirty","american","lands","indian","states","land","indians","public","tribes","territory","made","acres","","2"
